wt,RID,ev_ne,ev_adoption,ev_consider,ev_ee,ev_pnb,ev_intention,ev_personal.benefit,ev_self.efficacy,solar_ne,solar_adoption,solar_consider,solar_ee,solar_pnb,solar_intention,solar_personal.benefit,solar_self.efficacy,offset_ne,offset_adoption,offset_consider,offset_ee,offset_pnb,offset_intention,offset_personal.benefit,offset_self.efficacy,fw_ne,fw_adoption,fw_consider,fw_ee,fw_pnb,fw_intention,fw_personal.benefit,fw_self.efficacy,wave,ev_outcome.efficacy,solar_outcome.efficacy,community.solar_adoption,community.solar_consider,community.solar_intention,community.solar_ee,community.solar_pnb,community.solar_ne,community.solar_personal.benefit,community.solar_self.efficacy,community.solar_outcome.efficacy,offset_outcome.efficacy,beef_adoption,beef_consider,beef_intention,beef_ee,beef_pnb,beef_ne,beef_personal.benefit,beef_self.efficacy,beef_outcome.efficacy,hp_adoption,hp_consider,hp_intention,hp_ee,hp_pnb,hp_ne,hp_personal.benefit,hp_self.efficacy,hp_outcome.efficacy,ev_difficulty,solar_difficulty,community.solar_difficulty,offset_difficulty,hp_difficulty,beef_difficulty,fw_difficulty,fw_outcome.efficacy
1.136418898,619597cf-e1da-9ffb-109c-0db01dd082ff,3,0,0,2,0,20,2,1,10,0,1,8,1,20,2,4,0,0,0,0,0,0,1,1,2,1,1,4,0,70,4,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.799552408,619597d5-bbfd-10ca-e43f-ef290adb4691,0,0,0,0,0,20,3,2,1,0,1,2,0,10,2,1,1,0,0,0,0,0,1,2,4,0,0,4,0,40,3,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.482143251,619597ea-5a32-69a1-ddf2-4ffc93078f52,6,0,NA,0,0,0,1,3,1,0,0,1,0,0,3,1,1,0,0,0,0,0,2,1,8,1,1,5,1,100,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.202578277,61959854-3d4f-4fb2-c17c-af4ca2acf148,0,0,0,1,0,0,1,1,0,0,0,2,0,0,2,1,1,0,0,1,0,0,1,1,8,1,1,8,1,90,4,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.89837842,61959899-92ef-a6fd-6b9e-99cbafaabb72,8,0,0,1,1,NA,2,4,10,0,1,0,1,10,3,3,10,0,0,0,1,0,1,1,10,1,1,8,1,50,4,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.718149278,619598c8-9196-1279-87c7-a31e2832e1fc,3,0,0,0,1,50,4,3,3,0,1,2,1,20,4,2,5,0,0,1,1,50,4,2,10,1,1,7,1,90,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.278484952,619598e0-a7fe-4fbe-e046-b9586e185918,1,0,0,1,0,NA,2,2,1,0,0,0,0,0,2,1,2,0,0,0,1,0,2,1,1,1,1,0,1,10,4,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.317568204,61959919-e7ce-2fe9-c432-4522e4801710,0,0,0,0,0,NA,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.55227956,61959975-6637-ab96-957b-79018a438a9f,1,0,0,0,0,10,1,2,1,0,0,1,0,70,2,1,0,0,0,0,0,0,1,1,2,1,1,2,1,10,1,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.202578277,6195999e-bfc6-b61a-3ce1-afde19768bab,2,0,0,0,0,10,2,5,4,1,NA,4,0,60,3,5,0,0,0,0,0,0,1,1,5,0,0,8,0,10,2,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.839723972,619599a9-fc20-88af-d933-6fee45e4bc60,1,0,0,1,0,0,1,1,2,0,1,2,0,0,2,2,0,0,0,0,0,0,1,1,2,1,1,2,1,50,4,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.317446559,619599bb-63f1-d7a4-29a7-4c2a9d72f12d,2,0,0,0,0,0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2,1,1,8,0,100,4,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.619469842,61959a38-36a4-b64d-c220-eb623102e523,3,0,1,3,1,80,2,4,4,1,NA,2,1,100,5,5,2,0,0,2,0,0,1,2,8,1,1,6,1,50,4,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.482143251,61959a52-3b87-04b5-cddb-976d962214bf,5,0,0,2,1,NA,2,4,8,1,NA,5,1,0,3,5,0,0,0,0,1,0,3,4,4,1,1,4,1,100,3,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.990464778,61959a79-29bf-6c90-aaa5-c79f61187cda,0,0,0,0,0,0,1,5,0,0,1,0,0,0,2,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.668434956,61959aad-028f-ad32-f8e8-07c88efd5768,3,0,0,1,0,0,1,5,1,0,1,7,0,0,2,5,0,0,0,0,0,0,1,5,8,1,1,8,1,80,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.718149278,61959ab7-6234-783d-6509-7bd6f39558a6,2,0,1,1,1,50,5,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,1,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.871944909,61959b17-24d4-1d6b-9d9e-dab5735eb529,6,0,1,0,1,50,4,3,8,0,1,2,1,10,4,3,8,0,0,0,1,0,5,3,7,1,1,7,1,50,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.136418898,61959b7f-579c-a872-782c-76d5a5fcb13e,3,0,1,1,1,40,3,4,2,0,0,2,0,20,4,3,2,0,1,2,1,40,4,4,3,0,0,2,1,20,3,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.619469842,61959b89-ad4a-e7d6-5b09-fe2943e82438,2,0,1,0,1,70,5,5,4,0,0,4,1,0,5,1,0,0,0,0,1,0,4,4,3,1,1,2,1,40,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.117510398,61959bba-c5ef-e99d-0a23-93447bf3d018,0,0,0,0,0,0,1,1,0,0,0,3,0,10,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,100,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.015922922,61959bdd-91c2-bf32-bc62-c8f6540655a9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5,1,1,10,1,50,2,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.55227956,61959c16-c92d-05b7-51b0-7b8c7df88f48,2,0,1,2,0,50,1,4,0,0,1,1,0,0,2,3,0,0,0,0,0,0,1,1,3,1,1,3,1,60,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.619469842,61959c37-df77-33d6-c15e-2397413ccc1d,4,0,0,0,1,30,3,3,2,0,1,1,1,0,2,3,0,0,0,0,0,10,2,1,4,1,1,4,1,20,2,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.619469842,61959c73-5484-cc2b-cc0c-654387e2e589,5,1,NA,4,1,50,3,4,3,0,1,0,1,30,4,3,5,0,0,0,1,0,3,3,5,1,1,4,1,100,4,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.457739374,61959c7e-31ac-833e-e460-288217db8f8d,2,0,0,2,0,0,1,1,7,0,1,7,1,0,3,2,2,0,0,2,0,0,2,2,8,1,1,8,1,70,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.379789277,61959cf3-b4b3-31d2-e429-aebdef37b3ad,3,0,0,1,0,NA,1,3,2,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,6,1,1,6,1,90,3,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.504376958,61959d4d-ca5d-4ea5-3a05-d8f02d7ca748,1,0,0,1,0,NA,1,1,1,1,NA,3,0,0,2,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.202578277,61959dcd-f2ba-4a60-ab1e-bb3d39518807,1,0,1,1,0,30,1,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,5,4,1,1,4,1,40,1,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.136418898,61959df5-b249-601c-6ff3-d6f1c1331802,0,0,0,0,0,0,1,4,2,0,1,1,0,0,2,3,0,0,0,0,0,0,1,1,2,1,1,1,1,30,3,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.504376958,61959dfd-ba80-170e-76cb-ef2e1572e83a,0,0,0,1,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.404639785,61959e41-dcc0-b53e-9a9f-0a27d5da05a5,2,0,1,0,1,50,5,3,0,0,1,1,1,0,5,2,2,0,1,0,1,50,5,1,1,1,1,1,1,100,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.482143251,61959eb3-8a5d-9e00-2c35-2aa73c62dd16,0,0,0,0,0,10,2,2,1,0,1,1,0,0,4,1,1,0,0,0,1,10,3,1,6,1,1,6,1,90,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.826547587,61959edd-b8fd-8769-38ba-beee39af107f,1,0,1,0,0,10,2,5,4,0,1,0,0,10,2,5,8,0,0,0,1,50,3,4,5,1,1,6,0,80,2,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.79344131,61959ef5-7c17-9a04-c965-a1c7027de1e3,3,0,1,3,1,60,4,4,5,0,1,5,1,60,5,4,5,0,1,4,1,50,5,5,8,1,1,8,1,80,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.718149278,61959ef8-3fa1-8718-6537-19e1f346d7c3,6,0,1,2,1,60,2,2,1,0,0,0,0,0,2,1,5,0,0,0,1,60,3,2,8,1,1,8,1,80,3,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.700707747,61959f1b-bfeb-2153-2bfc-b2ee0f45bf2d,2,0,1,4,1,50,5,2,4,0,1,4,1,0,5,1,2,0,0,1,1,0,5,1,5,1,1,7,1,100,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.619469842,61959f97-9fc8-504d-3e2e-70f14eb463d6,3,0,0,0,1,NA,1,2,2,0,0,3,1,20,4,3,0,0,0,0,0,20,3,1,0,0,1,0,0,80,3,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.530655698,61959fcd-c99e-31cb-bd88-721efa2c2123,4,0,1,1,1,30,4,3,4,0,1,3,1,10,4,3,2,0,0,2,1,10,5,2,3,1,1,3,1,20,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.396485025,61959fe6-16a0-4b04-01c3-dc0f031bc40a,5,0,1,3,1,30,4,5,2,0,1,2,1,20,4,4,2,0,0,1,1,50,4,4,3,1,1,3,1,90,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.379789277,6195a003-c027-c61f-7dff-60db6fafc7cb,2,0,1,1,0,30,4,3,8,0,1,2,1,0,4,3,5,0,0,2,0,0,2,1,8,1,1,4,1,90,4,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.990464778,6195a007-ca68-0628-70ca-fe16576bf1db,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.619469842,6195a029-f8cc-404a-7303-927e1c3a26e7,3,0,0,0,1,50,3,3,2,0,0,2,1,0,4,1,2,0,0,0,1,50,3,1,5,1,1,5,1,50,3,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.030191869,6195a038-2c95-d7ee-831a-3ea645351e72,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,50,2,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.718149278,6195a09a-517b-31a9-ddf2-9dab73cd2f82,5,0,1,1,1,70,3,5,6,0,0,0,1,0,5,1,5,0,0,5,1,0,5,1,8,1,1,8,1,80,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.504376958,6195a0b8-eecb-0573-e8e6-1a58f4f6c553,1,0,0,0,0,10,3,1,2,0,0,0,1,0,4,2,0,0,0,0,1,0,4,4,4,1,1,3,1,80,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.718149278,6195a0c4-098c-29c7-093c-579100f6d766,0,0,1,0,1,40,3,5,1,0,1,1,1,0,5,3,0,0,0,0,1,0,4,1,1,1,1,0,1,100,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.553488272,6195a0db-dac4-c1af-632f-7d68751ba597,2,0,0,2,0,0,2,2,4,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,4,1,1,4,1,40,4,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.317446559,6195a101-5810-2cb7-45d6-ba14579d3cc0,2,0,0,1,0,10,2,3,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,2,1,1,2,1,100,5,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.202578277,6195a12d-8cb7-a3f8-70c4-114cc2cf1b60,0,0,0,1,0,0,1,1,5,1,NA,5,1,0,4,5,0,0,0,0,0,0,2,2,5,1,1,5,1,70,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.148242445,6195a176-e35c-f1c4-9dbb-21f9d4ce7df0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,2,1,0,0,0,0,0,0,1,1,4,1,1,5,0,50,3,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.744019085,6195a186-071d-1f45-d492-95d08e813a6f,1,0,0,0,0,NA,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5,1,1,5,1,50,2,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.619469842,6195a18f-e967-f77e-e293-ef3f6783b699,3,0,1,2,1,40,3,5,5,0,1,0,1,30,4,3,3,0,0,2,1,0,3,3,5,1,1,4,1,30,3,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.260349678,6195a1ec-74c4-3821-0770-79e4c857112e,5,0,1,2,1,20,4,4,3,0,1,3,1,0,4,3,2,0,0,1,0,30,2,2,2,0,0,1,1,50,3,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.768071237,6195a260-c4fb-6751-9c91-453a057b540e,6,1,NA,4,1,40,4,3,6,1,NA,6,1,60,4,3,7,0,1,6,1,50,4,2,5,1,1,6,1,50,3,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.990464778,6195a273-6ce4-5bd0-0a6a-8dea420a467c,4,0,0,0,0,0,1,1,10,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,5,1,1,5,1,50,4,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.718149278,6195a276-0f2f-0827-70e8-e7d99186eeb9,8,0,1,1,1,60,5,5,8,0,0,1,1,20,5,5,8,0,0,1,1,30,5,4,10,1,1,9,1,80,4,5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.947163679,61963168-7bf9-e5c3-04fa-184b2e6b342d,10,1,NA,6,1,100,5,5,10,1,NA,4,1,50,5,5,8,0,0,0,1,20,3,2,10,1,1,3,1,90,5,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.990464778,61963f42-e48b-aa41-9426-7c3479bd5f9a,0,0,0,0,0,0,1,1,3,0,1,3,1,0,3,3,2,0,0,3,1,0,3,3,2,0,0,2,1,20,2,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.718149278,619641fd-b324-b8d1-6945-5bfb3020b8f2,10,0,1,0,1,90,5,5,2,1,NA,3,1,0,5,5,5,0,1,0,1,0,5,2,5,1,1,5,1,80,5,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.504376958,619645e3-5bd9-a450-32dc-bb4d866cb1ab,0,0,0,0,0,NA,1,2,2,0,1,2,0,0,1,4,0,0,0,0,0,0,1,1,4,1,1,3,1,20,3,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.718149278,61964960-ad0c-a8be-f9c7-9b123c9dd0d1,4,0,0,0,1,0,1,1,2,0,0,0,1,0,2,1,0,0,0,0,1,0,2,1,5,1,1,0,1,80,1,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
